Property_ID,Micro_Market,Project_Name,Developer_Name,Unit_Size_Sqft,Configuration,Ticket_Price_Cr,Transaction_Type,Buyer_Type,Purchase_Quarter,Connectivity_Score,Amenity_Score,Possession_Status,Sales_Channel,NRI_Buyer,Locality_Infra_Score,Avg_Traffic_Time_Min,Buyer_Comments,Price_per_Sqft,Quarter_Number,Booking_Flag,Booking_Conversion_Helper
PROP071339,DOMLUR,Project_338,SNN Raj,6702.0,4BHK,9.338994011,Primary,CXO,2024-06-30,4.441196903,7.306241983,Launch,NRI Desk,yes,7.046406132,50,Agent was not responsive.,13934.637438078185,2,1,1
PROP071340,DOMLUR,Project_339,Brigade,6039.0,3BHK,12.719069067561703,Primary,CXO,2025-03-31,7.307242654,5.54120897,Launch,Online,yes,9.394844952,65,Excellent location!,21061.5483814567,1,1,1
PROP071341,MG ROAD,Project_340,L&T Realty,6270.0,4BHK,16.96367394,Secondary,CXO,2024-09-30,5.524711415,9.794864718,Ready to move,Online,no,8.62871006,70,Excellent location!,27055.301339712918,3,0,1
PROP071342,WHITEFIELD,Project_341,Tata Housing,3103.0,5BHK+,12.719069067561703,Secondary,NRI,2023-12-31,8.586876,8.242354965,Launch,Direct,no,5.424297057,28,Too far from my office.,40989.58771370191,4,0,1
PROP071343,BELLARY ROAD,Project_342,Sobha,8753.0,5BHK+,10.64647103,Primary,HNI,2023-12-31,6.044456508,7.105744824,Ready to move,Online,no,5.516490833,116,Underpriced for location.,12163.22521421227,4,1,1
PROP071344,JP NAGAR,Project_343,Total Environment,8017.0,5BHK+,15.56,Secondary,Startup Founder,2023-06-30,6.760214495,7.461493368,Ready to move,Online,yes,9.150903842,91,Connectivity is poor.,19408.756392665586,2,0,1
PROP071345,HEBBAL,Project_344,RMZ,4205.0,4BHK,10.04,Primary,Other,2024-06-30,7.623728223,6.636783758,Launch,Direct,no,9.849577188,65,Connectivity is poor.,23876.33769322235,2,1,1
PROP071346,SARJAPUR ROAD,Project_345,Godrej,4028.0,4BHK,9.132123196,Secondary,NRI,2023-12-31,4.727215759,8.038784383,Launch,Broker,yes,7.643413096,64,data_not_given,22671.6067428004,4,0,1
PROP071347,BELLARY ROAD,Project_346,Embassy,7955.0,5BHK+,10.46,Secondary,Other,2024-09-30,9.85086522,6.000346859,Under construction,NRI Desk,yes,9.018112133,119,data_not_given,13148.962916404778,3,0,1
PROP071348,KORAMANGALA,Project_347,Tata Housing,5996.5,3BHK,12.25859332,Secondary,HNI,2023-12-31,8.847363844,9.181015901,Ready to move,Direct,no,5.966333991,27,Great view from 15th floor.,20442.913899774867,4,0,1
PROP071349,SARJAPUR ROAD,Project_348,Embassy,8662.0,3BHK,14.34516454,Primary,HNI,2024-03-31,6.597725824,7.503244203,Under construction,Online,yes,6.93607028,68,data_not_given,16561.0304086816,1,1,1
PROP071350,KORAMANGALA,Project_349,Puravankara,7663.0,5BHK+,15.26533689,Secondary,HNI,2024-12-31,5.030720393,5.862808583,Launch,Online,yes,6.807265204,70,data_not_given,19920.836343468618,4,0,1
PROP071351,YELAHANKA,Project_350,Total Environment,6010.0,5BHK+,7.38,Primary,HNI,2025-03-31,8.38308666,5.86564122,Under construction,Online,no,6.583963086,87,Loved the amenities!,12279.534109816972,1,1,1
PROP071352,SARJAPUR ROAD,Project_351,RMZ,6007.0,4BHK,13.44506355,Secondary,HNI,2024-03-31,6.765758332,6.319615573,Launch,NRI Desk,yes,9.5775261,118,Great value for money.,22382.32653570834,1,0,1
PROP071353,YELAHANKA,Project_352,Total Environment,4146.0,4BHK,15.61,Primary,HNI,2024-06-30,4.960273086,6.902046647,Launch,Online,yes,6.91191181,100,Excellent location!,37650.74770863483,2,1,1
PROP071354,BELLARY ROAD,Project_353,Brigade,7409.0,5BHK+,11.88993864,Secondary,Other,2024-03-31,4.679644653,5.87064415,Under construction,Broker,no,5.389615698,22,Too far from my office.,16047.966851127008,1,0,1
PROP071355,BELLARY ROAD,Project_354,Godrej,4685.0,5BHK+,16.38781858,Primary,CXO,2023-06-30,8.259963856,5.623458548,Under construction,Online,no,8.136037414,31,data_not_given,34979.335282817505,2,1,1
PROP071356,RAJAJINAGAR,Project_355,RMZ,7197.0,3BHK,8.67,Primary,Other,2023-06-30,7.512133274,7.499766492,Ready to move,Online,no,8.476907099,99,Connectivity is poor.,12046.68611921634,2,1,1
PROP071357,RAJAJINAGAR,Project_356,Prestige,6414.0,4BHK,7.049437909,Secondary,Other,2023-12-31,4.335057561,6.343408468,Launch,NRI Desk,yes,7.699457159,73,Loved the amenities!,10990.704566573122,4,0,1
PROP071358,YELAHANKA,Project_357,Puravankara,3305.0,4BHK,15.02194886,Secondary,CXO,2025-03-31,8.90426512,5.834262645,Launch,Broker,no,8.604744195,77,Excellent location!,45452.190196671705,1,0,1
PROP071359,KANAKAPURA ROAD,Project_358,RMZ,6041.0,5BHK+,11.76,Primary,HNI,2024-12-31,8.399703619,5.165308457,Launch,Broker,yes,5.267433471,100,Will buy after possession.,19466.975666280417,4,1,1
PROP071360,JP NAGAR,Project_359,RMZ,6318.0,4BHK,11.74,Primary,HNI,2024-03-31,6.80983941,8.943157866,Under construction,NRI Desk,no,5.665997763,51,Excellent location!,18581.829692940802,1,1,1
PROP071361,ELECTRONIC CITY,Project_360,SNN Raj,7413.0,3BHK,12.31,Primary,Other,2023-06-30,4.193887676,5.044173587,Ready to move,Broker,yes,9.896100275,86,Connectivity is poor.,16605.962498313773,2,1,1
PROP071362,INDIRANAGAR,Project_361,Godrej,4371.0,4BHK,15.53646469,Primary,HNI,2024-03-31,4.605279322,5.318055925,Launch,Direct,yes,6.111018102,60,Underpriced for location.,35544.41704415466,1,1,1
PROP071363,YELAHANKA,Project_362,Prestige,3027.0,3BHK,10.83676647,Secondary,CXO,2024-12-31,5.558870775,7.172800258,Ready to move,Direct,no,9.720275881,74,Too far from my office.,35800.35173439049,4,0,1
PROP071364,HEBBAL,Project_363,RMZ,8999.0,3BHK,12.719069067561703,Secondary,CXO,2025-03-31,4.957793206,6.314196965,Under construction,Online,yes,8.669398147,48,Connectivity is poor.,14133.869393890101,1,0,1
PROP071365,DOMLUR,Project_364,Prestige,6010.0,5BHK+,8.754177345,Secondary,HNI,2023-06-30,9.682702682,9.707696089,Ready to move,NRI Desk,yes,9.273114653,36,Will buy after possession.,14566.01887687188,2,0,1
PROP071366,BANNERGHATTA ROAD,Project_365,L&T Realty,7851.0,5BHK+,13.27573031,Primary,CXO,2023-09-30,4.288467425,5.838910242,Under construction,Online,no,8.723141326,118,data_not_given,16909.60426697236,3,1,1
PROP071367,JP NAGAR,Project_366,SNN Raj,8361.0,5BHK+,7.450102091,Secondary,HNI,2024-03-31,6.621623002,9.738994372,Under construction,Broker,no,9.437155595,78,data_not_given,8910.539518000238,1,0,1
PROP071368,JP NAGAR,Project_367,Godrej,5767.0,4BHK,13.70327312,Secondary,Startup Founder,2024-09-30,4.884244404,8.47008443,Launch,Online,yes,8.972547509,80,Agent was not responsive.,23761.52786544131,3,0,1
PROP071369,JP NAGAR,Project_368,Sobha,6636.0,4BHK,11.33241697,Primary,HNI,2023-09-30,5.005740587,7.053920228,Ready to move,NRI Desk,no,9.279976095,70,Too far from my office.,17077.180485232067,3,1,1
PROP071370,KANAKAPURA ROAD,Project_369,Prestige,3122.0,5BHK+,8.74345919,Primary,Startup Founder,2024-12-31,4.441184183,7.499766492,Under construction,Broker,yes,6.920496502,98,data_not_given,28005.95512491992,4,1,1
PROP071371,DOMLUR,Project_370,Puravankara,3535.0,4BHK,11.81671088,Secondary,Other,2024-12-31,6.229289693,8.232825458,Under construction,Online,yes,5.397380042,91,Too far from my office.,33427.75355021217,4,0,1
PROP071372,BELLARY ROAD,Project_371,Prestige,7759.0,4BHK,9.96,Primary,Startup Founder,2024-03-31,7.085461376,9.208888055,Launch,Online,no,8.486349881,62,Great view from 15th floor.,12836.705761051684,1,1,1
PROP071373,ELECTRONIC CITY,Project_372,SNN Raj,4299.0,3BHK,12.49284831,Secondary,Startup Founder,2023-09-30,7.210488919,7.340585025,Launch,Broker,no,6.133515529,53,data_not_given,29059.89371946964,3,0,1
PROP071374,DOMLUR,Project_373,Prestige,8266.0,5BHK+,12.50250435,Primary,Other,2024-06-30,5.55264018,6.806305539,Ready to move,NRI Desk,no,8.455455662,22,Loved the amenities!,15125.216973142995,2,1,1
PROP071375,YELAHANKA,Project_374,Tata Housing,4033.0,4BHK,16.54,Primary,HNI,2023-09-30,9.611219999,9.460201643,Ready to move,Online,yes,8.474635188,33,Will buy after possession.,41011.65385569055,3,1,1
PROP071376,WHITEFIELD,Project_375,Total Environment,6128.0,3BHK,12.48760085,Primary,CXO,2025-03-31,6.869415779,7.271851321,Under construction,Online,yes,8.485176907,116,Great view from 15th floor.,20377.93872389034,1,1,1
PROP071377,WHITEFIELD,Project_376,Puravankara,6851.0,3BHK,12.719069067561703,Primary,Startup Founder,2023-06-30,7.210629976,7.4571646,Under construction,Online,no,9.089778256,66,Great value for money.,18565.27378128989,2,1,1
PROP071378,KORAMANGALA,Project_377,Total Environment,7689.0,3BHK,12.719069067561703,Secondary,CXO,2023-12-31,5.313900804,9.073494306,Under construction,Online,yes,7.452688468,41,Agent was not responsive.,16541.902806036807,4,0,1
PROP071379,JAYANAGAR,Project_378,Sobha,7768.0,5BHK+,12.32099517,Primary,Other,2023-09-30,9.060282997,5.332899668,Launch,Direct,no,8.099408279,95,Loved the amenities!,15861.219322863028,3,1,1
PROP071380,YELAHANKA,Project_379,SNN Raj,3362.0,4BHK,11.71211619,Secondary,HNI,2024-12-31,9.062317567,8.133151095,Ready to move,Direct,no,9.936765882,119,Agent was not responsive.,34836.75249851279,4,0,1
PROP071381,ELECTRONIC CITY,Project_380,L&T Realty,6740.0,3BHK,9.772029144,Secondary,CXO,2024-12-31,8.6716458,6.46316434,Ready to move,NRI Desk,yes,9.736132409,93,data_not_given,14498.55956083086,4,0,1
PROP071382,YELAHANKA,Project_381,Puravankara,5996.5,3BHK,13.55339722,Primary,Other,2024-03-31,6.159412511,9.61024996,Ready to move,Direct,no,5.828361189,97,Underpriced for location.,22602.179971650134,1,1,1
PROP071383,KANAKAPURA ROAD,Project_382,Godrej,8278.0,4BHK,13.46000884,Primary,Startup Founder,2023-12-31,5.002465944,9.325964339,Under construction,Broker,no,8.563239889,29,Agent was not responsive.,16259.976854312637,4,1,1
PROP071384,JP NAGAR,Project_383,Sobha,3842.0,3BHK,14.86262242,Secondary,NRI,2023-12-31,7.912336089,6.972537549,Ready to move,Online,no,9.657660856,86,Loved the amenities!,38684.59765747006,4,0,1
PROP071385,KORAMANGALA,Project_384,Tata Housing,8182.0,3BHK,12.59684466,Secondary,NRI,2024-06-30,4.436941561,9.318761494,Under construction,Online,no,9.695807168,78,Agent was not responsive.,15395.801344414569,2,0,1
PROP071386,RAJAJINAGAR,Project_385,L&T Realty,8227.0,5BHK+,12.719069067561703,Primary,CXO,2024-06-30,6.564610575,5.444836147,Ready to move,Online,no,6.524955068,28,Agent was not responsive.,15460.154451880033,2,1,1
PROP071387,KANAKAPURA ROAD,Project_386,Prestige,4211.0,3BHK,13.11,Primary,NRI,2023-09-30,9.959689539,6.547572393,Launch,Broker,yes,5.543591586,102,Too far from my office.,31132.747565898837,3,1,1
PROP071388,HENNUR ROAD,Project_387,Brigade,5251.0,5BHK+,12.20288647,Primary,NRI,2024-09-30,4.149210794,8.852600922,Under construction,Direct,no,6.613215332,109,Underpriced for location.,23239.16676823462,3,1,1
PROP071389,KORAMANGALA,Project_388,Total Environment,4433.0,3BHK,7.065808501,Secondary,Other,2024-06-30,9.015675883,5.503079377,Ready to move,Broker,no,8.21242024,44,Connectivity is poor.,15939.112341529439,2,0,1
PROP071390,RAJAJINAGAR,Project_389,SNN Raj,6695.0,4BHK,15.6944621,Primary,HNI,2025-03-31,5.967221998,8.324688459,Ready to move,NRI Desk,no,7.647701297,28,Great view from 15th floor.,23442.0643764003,1,1,1
PROP071391,HEBBAL,Project_390,Godrej,3390.0,4BHK,13.69827624,Primary,CXO,2024-06-30,6.772723805,8.142430173,Ready to move,Broker,yes,9.172991325,66,Connectivity is poor.,40407.89451327434,2,1,1
PROP071392,MG ROAD,Project_391,Godrej,4926.0,3BHK,12.63151269,Secondary,HNI,2023-06-30,9.792518827,9.129020267,Under construction,Direct,yes,8.588112515,78,data_not_given,25642.53489646772,2,0,1
PROP071393,KORAMANGALA,Project_392,Total Environment,4480.0,5BHK+,14.63294636,Secondary,NRI,2023-12-31,5.332644904,9.180721016,Ready to move,Direct,yes,6.080821045,21,data_not_given,32662.82669642857,4,0,1
PROP071394,WHITEFIELD,Project_393,L&T Realty,3019.0,5BHK+,9.924593197,Secondary,NRI,2024-12-31,6.451528295,7.204012454,Launch,Broker,yes,7.031209182,107,Great value for money.,32873.77673733024,4,0,1
PROP071395,SARJAPUR ROAD,Project_394,Godrej,7658.0,5BHK+,12.44480163,Secondary,NRI,2023-06-30,6.080072874,7.499766492,Launch,Direct,no,8.155651041,37,data_not_given,16250.720331679291,2,0,1
PROP071396,RAJAJINAGAR,Project_395,SNN Raj,6010.0,5BHK+,6.93768584,Primary,Other,2023-12-31,5.88053442,6.274732315,Ready to move,Broker,no,7.195067682,76,Loved the amenities!,11543.570449251249,4,1,1
PROP071397,KANAKAPURA ROAD,Project_396,SNN Raj,8799.0,4BHK,13.21337035,Primary,Startup Founder,2023-06-30,8.065075811,7.017188482,Launch,NRI Desk,no,7.262043087,78,Underpriced for location.,15016.900045459712,2,1,1
PROP071398,HEBBAL,Project_397,L&T Realty,5923.0,3BHK,10.30552269,Primary,NRI,2023-09-30,5.914992402,7.499766492,Under construction,Direct,no,8.148011494,45,Will buy after possession.,17399.160374810064,3,1,1
PROP071399,JAYANAGAR,Project_398,L&T Realty,4688.0,3BHK,11.78323382,Secondary,HNI,2024-06-30,9.059888276,5.240305162,Launch,NRI Desk,no,5.631396299,92,data_not_given,25134.88442832764,2,0,1
PROP071400,BELLARY ROAD,Project_399,Puravankara,3578.0,4BHK,14.23144125,Secondary,Other,2023-09-30,5.115292895,5.341861698,Launch,Online,no,7.233594335,113,Loved the amenities!,39774.8497764114,3,0,1
PROP071401,MG ROAD,Project_400,Total Environment,5577.0,4BHK,14.20944461,Secondary,CXO,2023-06-30,6.361397616,6.426888087,Under construction,NRI Desk,no,6.641384817,84,Loved the amenities!,25478.652698583468,2,0,1
PROP071402,MG ROAD,Project_401,SNN Raj,6023.0,4BHK,12.719069067561703,Secondary,CXO,2025-03-31,7.250336305,9.590656388,Ready to move,NRI Desk,no,8.998735526,49,data_not_given,21117.49803679512,1,0,1
PROP071403,JAYANAGAR,Project_402,Total Environment,6893.0,5BHK+,16.63681331,Secondary,Startup Founder,2023-09-30,8.949727293,9.020275397,Launch,Direct,no,9.800462245,55,Loved the amenities!,24135.80924125925,3,0,1
PROP071404,HENNUR ROAD,Project_403,Godrej,3955.0,4BHK,8.02142226,Secondary,CXO,2023-09-30,6.985210262,7.317676118,Launch,NRI Desk,no,6.971812942,111,data_not_given,20281.725056890013,3,0,1
PROP071405,BANNERGHATTA ROAD,Project_404,Embassy,5439.0,4BHK,9.567628563,Primary,NRI,2024-09-30,6.498547103,6.865705173,Under construction,NRI Desk,no,5.970741336,105,Underpriced for location.,17590.786105901818,3,1,1
PROP071406,YELAHANKA,Project_405,RMZ,7007.0,3BHK,11.56747428,Primary,NRI,2024-12-31,5.012737273,9.468626217,Ready to move,NRI Desk,yes,9.240530026,47,Agent was not responsive.,16508.45480234052,4,1,1
PROP071407,BELLARY ROAD,Project_406,Godrej,6007.0,4BHK,13.06446669,Primary,HNI,2024-09-30,9.695425735,5.071079628,Under construction,Direct,no,8.030075594,92,Excellent location!,21748.73762277343,3,1,1
PROP071408,BANNERGHATTA ROAD,Project_407,Prestige,5218.0,4BHK,12.14,Primary,Startup Founder,2024-03-31,5.099030694,6.613459655,Ready to move,Broker,no,9.407531883,17,Excellent location!,23265.61901111537,1,1,1
PROP071409,RAJAJINAGAR,Project_408,Puravankara,6678.0,3BHK,8.682673092,Primary,NRI,2024-03-31,7.178674984,6.224231023,Under construction,NRI Desk,yes,6.538065093,41,Too far from my office.,13001.906397124889,1,1,1
PROP071410,MG ROAD,Project_409,Embassy,6785.0,4BHK,9.91,Secondary,HNI,2024-06-30,8.427530537,7.499766492,Launch,Online,yes,9.49674996,37,Great value for money.,14605.747973470892,2,0,1
PROP071411,WHITEFIELD,Project_410,SNN Raj,4593.0,3BHK,6.390892684,Primary,Startup Founder,2024-06-30,9.713832739,8.559087529,Ready to move,NRI Desk,yes,9.286760819,113,Agent was not responsive.,13914.419081210537,2,1,1
PROP071412,KORAMANGALA,Project_411,Total Environment,4490.0,5BHK+,100.0,Secondary,CXO,2023-12-31,5.231567502,5.268146069,Under construction,Direct,no,8.521956084,49,Excellent location!,222717.14922048998,4,0,1
PROP071413,JP NAGAR,Project_412,SNN Raj,6010.0,5BHK+,11.25039413,Secondary,NRI,2024-12-31,9.003012729,8.991537474,Ready to move,NRI Desk,no,9.491915608,68,Great value for money.,18719.45778702163,4,0,1
PROP071414,KORAMANGALA,Project_413,RMZ,3989.0,4BHK,14.75741377,Secondary,Startup Founder,2023-06-30,5.860155502,6.484375817,Launch,Broker,no,7.861382333,65,Underpriced for location.,36995.27142140887,2,0,1
PROP071415,BELLARY ROAD,Project_414,Brigade,6007.0,4BHK,16.05963376,Secondary,Other,2024-12-31,6.604151413,9.346813386,Ready to move,Broker,no,9.03046437,105,data_not_given,26734.86559014483,4,0,1
PROP071416,WHITEFIELD,Project_415,Sobha,7101.0,5BHK+,14.17247092,Secondary,HNI,2024-09-30,4.074230289,5.443881077,Under construction,NRI Desk,yes,7.657095322,39,Too far from my office.,19958.415603436137,3,0,1
PROP071417,YELAHANKA,Project_416,Embassy,7851.0,5BHK+,10.32317698,Primary,Startup Founder,2024-09-30,7.005040869,7.408522651,Launch,Broker,no,5.575829716,112,data_not_given,13148.868908419308,3,1,1
PROP071418,SARJAPUR ROAD,Project_417,Total Environment,6554.0,5BHK+,12.52527328,Primary,NRI,2025-03-31,9.890477344,7.747785806,Ready to move,Broker,no,7.486062971,18,Connectivity is poor.,19110.88385718645,1,1,1
PROP071419,RAJAJINAGAR,Project_418,Total Environment,6329.0,4BHK,10.21394007,Primary,Startup Founder,2023-06-30,9.809500394,7.44128374,Under construction,Direct,no,6.352748608,36,Connectivity is poor.,16138.315800284405,2,1,1
PROP071420,BELLARY ROAD,Project_419,RMZ,3847.0,4BHK,12.719069067561703,Primary,CXO,2024-03-31,6.500048828,6.827565549,Under construction,Direct,yes,8.128237463,91,Connectivity is poor.,33062.30586836938,1,1,1
PROP071421,SARJAPUR ROAD,Project_420,Total Environment,4395.0,5BHK+,17.0517455,Primary,HNI,2023-12-31,5.392277216,7.499766492,Ready to move,Broker,yes,6.686009115,22,Too far from my office.,38798.05574516496,4,1,1
PROP071422,JP NAGAR,Project_421,RMZ,6807.0,5BHK+,13.72601826,Primary,Other,2024-06-30,5.871318248,7.615215881,Under construction,NRI Desk,no,7.51665037,21,Excellent location!,20164.563331864258,2,1,1
PROP071423,YELAHANKA,Project_422,Brigade,7199.0,4BHK,11.30062212,Primary,NRI,2023-06-30,9.625837497,6.826163828,Launch,Broker,no,5.913007485,45,Will buy after possession.,15697.488706764829,2,1,1
PROP071424,ELECTRONIC CITY,Project_423,RMZ,8318.0,5BHK+,4.574844247,Secondary,HNI,2024-12-31,4.532910899,5.844068613,Under construction,Direct,yes,7.332681837,98,Loved the amenities!,5499.932973070449,4,0,1
PROP071425,WHITEFIELD,Project_424,Godrej,5377.0,5BHK+,13.59474679,Primary,NRI,2024-03-31,7.789432116,5.070883969,Launch,NRI Desk,yes,5.947111683,26,Too far from my office.,25283.144485772737,1,1,1
PROP071426,KORAMANGALA,Project_425,Puravankara,8593.0,3BHK,12.719069067561703,Secondary,NRI,2024-06-30,7.492731248,8.916887688,Ready to move,NRI Desk,no,8.698337329,47,Great value for money.,14801.663060120682,2,0,1
PROP071427,WHITEFIELD,Project_426,Puravankara,7709.0,4BHK,10.79,Secondary,Other,2024-09-30,7.73037414,8.845872827,Under construction,Online,no,8.78831608,114,Agent was not responsive.,13996.62731871838,3,0,1
PROP071428,HENNUR ROAD,Project_427,Tata Housing,6007.0,4BHK,11.68271129,Secondary,CXO,2023-09-30,8.656778172,7.499766492,Under construction,Broker,no,6.690576489,26,Connectivity is poor.,19448.495571832864,3,0,1
PROP071429,HENNUR ROAD,Project_428,Brigade,7550.0,4BHK,10.91516121,Secondary,Other,2024-12-31,9.646554166,7.499766492,Under construction,Direct,no,8.412240905,56,Loved the amenities!,14457.167165562914,4,0,1
PROP071430,KORAMANGALA,Project_429,RMZ,5262.0,3BHK,60.0,Secondary,NRI,2025-03-31,8.205129303,7.218726428,Launch,Direct,yes,9.474956276,31,Agent was not responsive.,114025.08551881414,1,0,1
PROP071431,HEBBAL,Project_430,Puravankara,6352.0,3BHK,11.50585406,Secondary,HNI,2023-12-31,6.700987873,5.984190281,Ready to move,Online,no,9.934832528,90,Great view from 15th floor.,18113.75009445844,4,0,1
PROP071432,BANNERGHATTA ROAD,Project_431,L&T Realty,3232.0,3BHK,10.99,Primary,NRI,2023-12-31,6.339045064,8.797366009,Ready to move,Online,yes,8.433670744,51,Connectivity is poor.,34003.71287128713,4,1,1
PROP071433,YELAHANKA,Project_432,Sobha,6407.0,4BHK,10.16317074,Primary,NRI,2023-09-30,7.86718679,7.955342166,Ready to move,Online,yes,6.225968686,96,data_not_given,15862.604557515218,3,1,1
PROP071434,BANNERGHATTA ROAD,Project_433,Tata Housing,5461.0,5BHK+,19.32702964,Primary,NRI,2024-12-31,4.089303646,7.729291288,Ready to move,Broker,no,7.726835174,17,Loved the amenities!,35391.008313495695,4,1,1
PROP071435,JAYANAGAR,Project_434,Sobha,6010.0,5BHK+,16.67605047,Secondary,NRI,2023-12-31,7.863069938,7.499766492,Under construction,Online,yes,5.883503175,36,Loved the amenities!,27747.17216306156,4,0,1
PROP071436,JAYANAGAR,Project_435,L&T Realty,4409.0,3BHK,13.23,Secondary,CXO,2024-03-31,4.989468731,5.554849205,Under construction,Online,no,9.208155066,105,Loved the amenities!,30006.804264005445,1,0,1
